spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",5,-1,1,Colombia,2024-11-19,88,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,6,0,2,Colombia,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",7,0,0,Colombia,2024-11-19,84,True,225373,SE ME OLVIDA,2024-08-23,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4,
281YJmnThveWjsWVic9Ym6,Las Piponas (Remix),"Kris R., Blessd",8,0,1,Colombia,2024-11-19,72,True,244000,Las Piponas (Remix),2024-10-01,0.73,0.587,8,-4.978,1,0.083,0.0223,0,0.14,0.109,119.656,4,
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,9,0,1,Colombia,2024-11-19,87,False,172427,UWAIE,2024-08-15,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4,
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA",10,4,40,Colombia,2024-11-19,68,True,218701,DEPORTIVO,2024-11-14,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4,
6hLsMjw00j3HGrkUjKwmgo,A200,"King Savagge, Jairo Vera, Bayron Fire",1,0,0,Chile,2024-11-19,73,True,206659,A200,2024-10-17,0.754,0.858,2,-3.908,0,0.043,0.0635,0,0.331,0.767,118.473,4,
6PhRhocBXP4y7NpciGmzra,Después De La 1,"Cris Mj, FloyyMenor, LOUKI",2,0,0,Chile,2024-11-19,86,True,177600,MJ,2024-09-12,0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,3,2,0,Chile,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
2Bf7izPNpcTVNL41bdyFic,Zoom Zoom,"Lucky Brown, Big Cvyu",4,-1,0,Chile,2024-11-19,69,True,146406,I Am Lucky Brown,2024-10-23,0.83,0.576,9,-7.95,0,0.149,0.527,0,0.0775,0.814,99.943,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,5,-1,0,Chile,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
42wdz3j7gstgUuhoFLCXqd,PELIGROSA,FloyyMenor,6,0,0,Chile,2024-11-19,83,True,134930,EL COMIENZO,2024-08-09,0.763,0.519,6,-7.426,0,0.0636,0.22,0.00000642,0.0816,0.804,100.025,4,
3ps5MDjfpA3wAbKMitNWgM,MIRALA,"Ovy On The Drums, Jere Klein",7,4,5,Chile,2024-11-19,69,True,146633,MIRALA,2024-10-24,0.813,0.738,6,-1.681,1,0.123,0.058,0.0000282,0.0843,0.801,87.989,4,
6kPCcIAGoTeRrh8qrmKa90,Piel,"Tiago PZK, Ke Personajes",8,-1,5,Chile,2024-11-19,79,True,142041,GOTTI A,2024-07-04,0.646,0.907,0,-1.617,1,0.0593,0.422,0,0.14,0.816,168.004,4,
2SuosMcETUjDfBRobLLTQm,CHIKA MALA,"Jere Klein, Mateo on the Beatz, EL MURCIELAGO",9,0,-2,Chile,2024-11-19,72,True,174412,CHIKA MALA,2024-08-08,0.642,0.489,3,-7.833,0,0.175,0.0224,0,0.156,0.762,99.334,4,
5eqZZLLZ4CkuUznPCOimsi,Cosa Linda,"Lucky Brown, Mateo on the Beatz",10,0,24,Chile,2024-11-19,65,True,150000,I Am Lucky Brown,2024-10-23,0.837,0.651,9,-4.318,0,0.071,0.204,0.000272,0.238,0.661,95.944,4,
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,1,0,49,Switzerland,2024-11-19,75,True,190427,From Zero,2024-11-15,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",2,0,-1,Switzerland,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,3,0,-1,Switzerland,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4,6,8,Switzerland,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",5,1,0,Switzerland,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,6,8,7,Switzerland,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,7,6,-4,Switzerland,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,8,-4,42,Switzerland,2024-11-19,74,False,167012,From Zero,2024-11-15,0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.488,127.939,4,
7cMhicmOIwfJlWURl90AOc,Follow You,Noizy,9,-4,14,Switzerland,2024-11-19,67,False,164546,Follow You,2024-11-08,0.69,0.803,7,-7.339,1,0.177,0.525,0.000505,0.24,0.769,180.076,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,10,-1,-6,Switzerland,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,0,0,Canada,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",2,0,0,Canada,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",3,0,0,Canada,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4,3,14,Canada,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,5,0,-1,Canada,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,6,5,23,Canada,2024-11-19,82,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.598,0.47,8,-8.744,1,0.0496,0.617,0,0.505,0.879,67.086,4,
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,7,-3,-2,Canada,2024-11-19,84,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,8,5,15,Canada,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,9,-3,-3,Canada,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",10,-1,-3,Canada,2024-11-19,92,True,256000,Timeless,2024-09-27,0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1,0,0,Belarus,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,2,0,1,Belarus,2024-11-19,86,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4,
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,3,1,1,Belarus,2024-11-19,77,False,207347,MUSE,2024-07-19,0.687,0.747,1,-5.496,0,0.0883,0.056,0.00000134,0.11,0.56,66.495,5,
6zECxDYlNtEybq8hZ9Tp12,ParisLove,FORTUNA 812,4,-1,1,Belarus,2024-11-19,63,True,109870,ParisLove,2024-11-08,0.614,0.622,0,-6.989,1,0.0425,0.00984,0.0000396,0.171,0.187,140.061,4,
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,5,1,5,Belarus,2024-11-19,86,False,148082,FRI(END)S,2024-03-15,0.466,0.601,8,-4.468,1,0.053,0.0315,0,0.0927,0.627,53.376,4,
3nNKws5aNnTa3tgQOIS5Sk,гладиатор/рыцарь,fallen777angel,6,-1,-4,Belarus,2024-11-19,68,True,104026,glory of heartbroken,2024-08-23,0.546,0.534,1,-7.28,1,0.0334,0.118,0.0833,0.166,0.0934,120.173,4,
1MC8JLPV4fbvVBqvGSLoDf,Who (Rock Remix),Jimin,7,0,0,Belarus,2024-11-19,67,False,171995,MUSE (WONDER ver.),2024-07-23,0.65,0.806,0,-3.546,0,0.0333,0.018,0,0.0889,0.755,115.986,4,
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,8,4,6,Belarus,2024-11-19,89,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,
2pyjr4JKVkG03LmWBIusur,Адская колыбельная,Poshlaya Molly,9,-1,-3,Belarus,2024-11-19,65,False,178296,Адская колыбельная,2024-08-30,0.681,0.726,4,-7.754,0,0.0322,0.000327,0.0015,0.183,0.184,109.989,4,
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",10,-1,7,Belarus,2024-11-19,84,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4,
6s1kzj4EbhFLXbuAGJbhbn,Barbie,"MC Tuto, DJ Glenner",1,0,0,Brazil,2024-11-19,85,False,192755,Barbie,2024-10-18,0.955,0.425,3,-8.242,0,0.43,0.711,0,0.101,0.716,127.032,4,
63BroH3HiwxYD8T5qTZiJn,A Noite (La Notte) - Ao Vivo,Gusttavo Lima,2,5,0,Brazil,2024-11-19,82,False,201557,Embaixador Acústico - Ao Vivo,2024-10-02,0.752,0.518,11,-5.757,1,0.0349,0.6,0,0.101,0.577,145.957,4,
3EJfFRgtbIYzBQdlc6PO9V,Vai Lá - Ao Vivo em Goiânia,Maiara & Maraisa,3,3,0,Brazil,2024-11-19,83,False,140438,iMEMsidão EP 01 (Ao Vivo em Goiânia),2024-09-26,0.63,0.835,6,-4.079,0,0.129,0.237,0,0.291,0.895,175.918,4,
1wubETHu3SeJHfbz9itEH0,Última Saudade - Ao Vivo,Henrique & Juliano,4,-2,1,Brazil,2024-11-19,83,False,150449,Manifesto Musical 2 (Ao Vivo / EP1),2024-09-27,0.443,0.7,6,-5.196,1,0.0422,0.605,0,0.634,0.572,153.383,4,
3D06dCZbYilOFAB8kR5tYF,Malvadinho,"MC LUUKY, DJ JB Mix",5,-1,4,Brazil,2024-11-19,76,True,120115,Malvadinho,2024-11-01,0.842,0.499,1,-7.244,1,0.114,0.557,0,0.0942,0.688,130.071,4,
6Kyl2nFgU0J8WBlbBvDv6g,Coração Partido (Corazón Partío) - Ao Vivo,Grupo Menos É Mais,6,-3,44,Brazil,2024-11-19,53,False,195794,Churrasquinho 3 (Ao Vivo),2024-11-14,0.651,0.756,6,-7.97,1,0.0865,0.643,0,0.214,0.791,160.03,4,
3H7eBmcTJyuEMStfmKuLmG,A Danada Me Ligando,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",7,-2,-1,Brazil,2024-11-19,83,True,283636,A Danada Me Ligando,2024-08-23,0.728,0.422,11,-7.544,0,0.501,0.106,0.00000649,0.0869,0.702,120.897,4,
3Na05ukzM1l7QXBqQmWyfo,Última Noite,Léo Foguete,8,2,-1,Brazil,2024-11-19,71,True,154553,Obrigado Deus,2024-10-26,0.473,0.832,4,-5.633,0,0.0788,0.31,0,0.14,0.755,83.806,4,
5rHhO6SBSzo3E9m3KHyCtt,Peça Íntima,"Murilo Huff, Ana Castela",9,-1,-1,Brazil,2024-11-19,82,False,169634,Peça Íntima,2024-10-10,0.669,0.877,5,-2.768,1,0.0663,0.218,0,0.166,0.755,152.049,4,
4jUZymsR3lkia9wkP0o9cX,MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,"DJ TOPO, Mc Livinho",10,-1,1,Brazil,2024-11-19,79,False,144923,MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL. 1),2024-09-13,0.64,0.588,2,-0.766,0,0.177,0.605,0.0000151,0.0979,0.379,162.568,5,
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",1,0,0,Bolivia,2024-11-19,93,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3,
6kPCcIAGoTeRrh8qrmKa90,Piel,"Tiago PZK, Ke Personajes",2,0,1,Bolivia,2024-11-19,79,True,142041,GOTTI A,2024-07-04,0.646,0.907,0,-1.617,1,0.0593,0.422,0,0.14,0.816,168.004,4,
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",3,1,-1,Bolivia,2024-11-19,83,True,130880,LA PANTERA NEGRA (DELUXE),2024-10-17,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,4,-1,0,Bolivia,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",5,1,0,Bolivia,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",6,4,44,Bolivia,2024-11-19,74,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4,
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",7,-2,-1,Bolivia,2024-11-19,88,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4,
2FFr0vdtqPBTK3RW0c7T5C,Cupido,"Engel Montaz, Kuv507, Latinnites Music",8,0,0,Bolivia,2024-11-19,72,False,215000,Desire,2024-07-10,0.914,0.601,11,-5.255,1,0.163,0.0888,0.00000462,0.264,0.648,96.041,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,9,-2,-2,Bolivia,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",10,-1,-1,Bolivia,2024-11-19,89,True,224022,PRIMERA MUSA,2024-09-20,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1,0,0,Bulgaria,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
143eOEF8oFU1SQXiSZ25kS,S nervite sam zle,Preslava,2,0,48,Bulgaria,2024-11-19,23,False,174545,Ulitsata,2024-11-13,0.837,0.794,5,-5.51,0,0.0431,0.11,0,0.134,0.962,132.053,4,
0uoFYncPoFjOb7uU33yyl0,AMG Isteria,"Tedi Aleksandrova, Silver",3,0,-1,Bulgaria,2024-11-19,51,False,240000,AMG Isteria,2024-08-16,0.691,0.818,5,-5.593,0,0.124,0.0248,0,0.0853,0.673,174.116,4,
1IURxiLGO4x5vVz0rX4AuP,Дум Так,Medi,4,0,-1,Bulgaria,2024-11-19,51,False,194285,Дум Так,2024-08-15,0.625,0.896,7,-5.153,1,0.0485,0.212,0.00000167,0.0427,0.866,167.975,4,
3slJa7NhnfEsmH3DZW7iHd,Pismo,Preslava,5,5,45,Bulgaria,2024-11-19,23,False,207000,Ulitsata,2024-11-13,0.714,0.816,2,-4.702,0,0.112,0.397,0,0.335,0.726,160.01,4,
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",6,-1,-2,Bulgaria,2024-11-19,92,True,256000,Timeless,2024-09-27,0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4,
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,7,0,-2,Bulgaria,2024-11-19,77,False,207347,MUSE,2024-07-19,0.687,0.747,1,-5.496,0,0.0883,0.056,0.00000134,0.11,0.56,66.495,5,
5TjlAP414QjsGyni3HZa4H,Mi Amor,"Dessita, Djordan",8,-2,1,Bulgaria,2024-11-19,49,False,198000,Mi Amor,2024-06-06,0.784,0.885,6,-5.721,1,0.0558,0.0481,0,0.0705,0.538,125.98,4,
3dka3n7xJ9gPiqPhWPy4su,Окадар,"DJ Damyan, Emanuela",9,-1,4,Bulgaria,2024-11-19,50,False,244090,Окадар,2024-05-26,0.615,0.89,6,-3.902,0,0.0982,0.0859,0,0.0544,0.826,176.095,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",10,1,0,Bulgaria,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,0,1,Belgium,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",2,0,-1,Belgium,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,3,3,1,Belgium,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,4,-1,46,Belgium,2024-11-19,75,True,190427,From Zero,2024-11-15,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,5,-1,-2,Belgium,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
1y7dY7Xu4nWM4SK2dEnoAT,Alpha,"Damso, Kalash",6,-1,44,Belgium,2024-11-19,66,True,168000,J'AI MENTI.,2024-11-15,0.89,0.561,0,-6.908,1,0.0701,0.0807,0.000012,0.0997,0.586,102.032,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",7,3,4,Belgium,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,8,0,-2,Belgium,2024-11-19,89,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3,
0yyFAbTlOk7DFhh6RSug9S,SOIS PAS TIMIDE,GIMS,9,-2,-4,Belgium,2024-11-19,73,False,165978,LE NORD SE SOUVIENT,2024-09-13,0.917,0.658,1,-7.253,1,0.0933,0.0896,0.00000978,0.0733,0.795,127.936,4,
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,10,7,-1,Belgium,2024-11-19,92,False,261466,HIT ME HARD AND SOFT,2024-05-17,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,0,0,Australia,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",2,0,0,Australia,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,3,0,0,Australia,2024-11-19,94,False,157279,Short n' Sweet,2024-08-23,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,4,0,0,Australia,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,5,1,1,Australia,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",6,-1,-1,Australia,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,7,0,0,Australia,2024-11-19,84,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4,
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,8,0,0,Australia,2024-11-19,89,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3,
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,9,2,1,Australia,2024-11-19,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4,
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",10,0,1,Australia,2024-11-19,84,True,178205,F-1 Trillion,2024-08-15,0.644,0.874,0,-4.723,1,0.0265,0.0113,0,0.227,0.753,128.017,4,
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,1,0,49,Austria,2024-11-19,75,True,190427,From Zero,2024-11-15,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,2,1,3,Austria,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,3,2,3,Austria,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,4,0,-3,Austria,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,5,-3,45,Austria,2024-11-19,74,False,167012,From Zero,2024-11-15,0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.488,127.939,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,6,2,-3,Austria,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,7,7,17,Austria,2024-11-19,81,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.117,0.0489,0,0.291,0.592,191.868,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",8,-1,-4,Austria,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",9,2,1,Austria,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,10,5,9,Austria,2024-11-19,80,False,117146,A Winter Romance,1959-01-01,0.451,0.241,1,-14.014,1,0.0352,0.912,0.00000266,0.175,0.698,134.009,4,
5MKbWaXeSQSmzmo7gPQha1,Amor de Vago,"La T y La M, Malandro",1,0,4,Argentina,2024-11-19,73,False,188423,Amor de Vago,2024-08-23,0.65,0.507,2,-7.27,1,0.111,0.706,0.00000247,0.0725,0.603,179.984,4,
